"doy","secs","observed","level","season1","season2"
2,66600,41.3846153846154,93.6786271880688,17.5841797172346,-65.6147480615202
2,68400,40.1538461538462,93.4989356409128,14.3625797577797,-65.6251871205751
2,70200,38.6153846153846,93.4872402328949,10.9006969678082,-65.6370121076561
2,72000,37.3846153846154,93.6670974600722,7.28318972665534,-65.6500740260671
2,73800,40.2153846153846,94.3485266251601,3.63418419839517,-65.6645482963125
2,75600,41.3769230769231,95.3497182243542,0.106925666534639,-65.6827352088643
2,77400,41.2076923076923,96.5212977545078,-3.18799214066972,-65.7032883126884
2,79200,41.8115384615385,97.887447291865,-6.18339449930427,-65.7251009810685
2,81000,42.0653846153846,99.379546557349,-8.8580524907615,-65.7483532834143
2,82800,41.7192307692308,100.916980718894,-11.2428521236737,-65.7725370490619
2,84600,43.5730769230769,102.652509354714,-13.395774213024,-65.7970548555716
3,0,42.9269230769231,104.357167804903,-15.362840517062,-65.8230399472142
3,1800,41.9961538461539,105.999693481812,-17.190311093546,-65.8487948498156
3,3600,42.3384615384615,107.675933375934,-18.8896715611502,-65.8740875488609
3,5400,42.3115384615385,109.34275940062,-20.4487802452546,-65.8996287063795
3,7200,40.6884615384615,110.862670677155,-21.8636734940074,-65.9250985663084
3,9000,40.0384615384615,112.314553333586,-23.1527799073781,-65.949477204985
3,10800,40.1538461538462,113.756746038141,-24.3434172362739,-65.9733491293567
3,12600,37.1846153846154,114.939807457441,-25.4687862753586,-65.9971467677589
3,14400,38.3384615384615,116.208534031053,-26.5545845696866,-66.0190199028652
3,16200,38.1846153846154,117.444275001977,-27.5393897901939,-66.041524905146
3,18000,37.9923076923077,118.6292935572,-28.3066264216369,-66.063782062402
3,19800,39.0538461538462,119.834251282873,-28.6592472000963,-66.0856596761271
3,21600,38.55,120.880606127658,-28.3493449718278,-66.1076816491659
3,23400,39.4076923076923,121.818248570222,-27.1485627056145,-66.1285237666079
3,25200,39.6884615384615,122.525500086608,-24.8849657327832,-66.1485554187421
3,27000,39.3769230769231,122.885507615546,-21.5139118586975,-66.1668736291721
3,28800,34.6923076923077,122.498117703464,-17.1336583097838,-66.1826107084728
3,30600,35.0769230769231,121.764178701004,-11.9886891147915,-66.1927971666681
3,32400,36,120.716113306754,-6.36946580405262,-66.2004031014611
3,34200,38.0769230769231,119.459238774688,-0.610471891980504,-66.2056675615171
3,36000,40.0769230769231,118.016513858149,4.98981402281128,-66.2093704090681
3,37800,41.6153846153846,116.39663765092,10.2035049998089,-66.2116810683036
3,39600,44.6923076923077,114.777492694269,14.8920806435589,-66.2126632911147
3,41400,43.3076923076923,112.850384350119,19.0045967974524,-66.2136357452113
3,43200,43.4615384615385,110.809703865024,22.5140072433161,-66.2123087615971
3,45000,44.3846153846154,108.772279317071,25.4345891455894,-66.2101229149027
3,46800,45.9230769230769,106.833244757655,27.7696448898032,-66.2079442795993
3,48600,49,105.154651546002,29.5053873097042,-66.2064785045564
3,50400,49.6153846153846,103.569473734166,30.623789018247,-66.2069279772295
3,52200,48.3846153846154,101.974721390928,31.0998602596031,-66.2080549017113
3,54000,48.0769230769231,100.495064128223,30.9390056250255,-66.2090957612984
3,55800,45,98.9478378555847,30.1942593719357,-66.2109752244653
3,57600,41.8461538461538,97.3733933079112,28.9316596020099,-66.21233889953
3,59400,39.0769230769231,95.8386466022863,27.2382560191416,-66.2134857982311
3,61200,36,94.344117966481,25.1911924781527,-66.2149121424562
3,63000,35.6923076923077,93.1309685149289,22.8373984681556,-66.216621955455
3,64800,34.4615384615385,92.1255820779892,20.2079897731621,-66.2204041613642
3,66600,33.7692307692308,91.3762483231322,17.3028786221079,-66.2257138964266
3,68400,32.4615384615385,90.8347698365323,14.1349838509709,-66.2329101998309
3,70200,31.5384615384615,90.5332074194384,10.7417593430145,-66.2416366400785
3,72000,30.9230769230769,90.4884466017871,7.20550448234232,-66.252131882399
3,73800,33,90.8961610512449,3.64327489737266,-66.2645221657551
3,75600,33.1692307692308,91.5600438504813,0.195573175427767,-66.2802599190873
3,77400,31.5692307692308,92.3019273268277,-3.03264507773581,-66.2978909566535
3,79200,31.8576923076923,93.2431200057607,-5.97700750238969,-66.3160948214179
3,81000,31.2692307692308,94.2734687129421,-8.60938841872261,-66.3357716130411
3,82800,30.7076923076923,95.3656568473586,-10.9594512887366,-66.3561051202301
3,84600,29.7884615384615,96.4681717955227,-13.0800885890892,-66.3768930957739
4,0,29.55,97.6205316137695,-15.0277117339615,-66.3977537106373
4,1800,29.4692307692308,98.8203144892189,-16.8366329474511,-66.4189801211611
4,3600,27.5346153846154,99.906479004897,-18.5190919706773,-66.4405545682627
4,5400,27.5038461538462,101.029487464735,-20.0791334825473,-66.4612827581124
4,7200,27.1051282051282,102.146470307656,-21.5040046881279,-66.4822802362396
4,9000,25.6076923076923,103.160733743321,-22.8043188415902,-66.5032291777066
4,10800,25.0192307692308,104.145176079713,-24.0114367193187,-66.5234123507404
4,12600,26.75,105.281119658811,-25.1524323006438,-66.5433700329671
4,14400,26.1961538461538,106.369784880449,-26.2259481311509,-66.5644470150838
4,16200,25.4653846153846,107.392769107045,-27.1977885856959,-66.5851695209437
4,18000,24.9961538461538,108.358716844088,-27.9517282053561,-66.6054008543151
4,19800,25.6153846153846,109.326096784415,-28.296671469147,-66.6252048586511
4,21600,25.2615384615385,110.166004512503,-27.9933136746712,-66.6450149728568
4,23400,24.0916666666667,110.754348557102,-26.8172463806639,-66.6638750813094
4,25200,20.4615384615385,110.833523501064,-24.6086954404174,-66.6808642324168
4,27000,18.8461538461538,110.518609987952,-21.3287883224396,-66.694070650626
4,28800,18.4615384615385,109.859646944564,-17.0569050728942,-66.7043458053588
4,30600,18.8461538461538,108.882770074077,-12.0033309894483,-66.7120592119771
4,32400,20.4615384615385,107.672583461394,-6.46854131354564,-66.7174032971553
4,34200,22.1538461538462,106.241430502228,-0.780655464083474,-66.7210042721994
4,36000,27.2307692307692,104.88747305094,4.75753897123999,-66.7229527226366
4,37800,33.1538461538462,103.700824192957,9.93079777096463,-66.7254592785112
4,39600,37.5384615384615,102.585901070225,14.6028254242624,-66.7291926531048
4,41400,41.8461538461538,101.576157650875,18.7055639609237,-66.7334445763387
4,43200,43.6923076923077,100.513944875698,22.2270275940161,-66.7384634825202
4,45000,45,99.4071788759445,25.1624393406381,-66.7430804816883
4,46800,46,98.2817631972349,27.5082635563969,-66.7473540715776
4,48600,46.6153846153846,97.1568084015366,29.2473838286939,-66.7514762003558
4,50400,45.0769230769231,95.9112968381778,30.3557032508926,-66.7555885383165
4,52200,45.3846153846154,94.75312656167,30.8125547100967,-66.7587934660885
4,54000,44.4615384615385,93.627487896455,30.6419400025912,-66.762632519195
4,55800,41.9230769230769,92.4497407273711,29.8891887537855,-66.7666995214077
4,57600,39.3846153846154,91.2646356922131,28.6247713537399,-66.7703668085209
4,59400,36.3076923076923,90.0637307753354,26.9354605402056,-66.7739660914198
4,61200,34.7692307692308,88.9983922578618,24.8946993959737,-66.7774347223849
4,63000,34.4615384615385,88.1791260169275,22.5589519812596,-66.7818953601828
4,64800,33.5384615384615,87.5588978927263,19.9556825616829,-66.7881682189785
4,66600,33.4615384615385,87.2101724664903,17.0887218006883,-66.7959054541393
4,68400,31.2307692307692,86.9601639234486,13.9736508715842,-66.8056453802279
4,70200,30.6153846153846,86.9467382860764,10.6403463127109,-66.8161075235624
4,72000,28.4615384615385,87.0397054547544,7.1727323400841,-66.8283148822227
4,73800,32.1538461538462,87.6974473431322,3.67499620259748,-66.8413027812595
4,75600,33.9692307692308,88.7169532363321,0.295486639323681,-66.8584716036373
4,77400,33.2692307692308,89.8525410074662,-2.86555147607193,-66.8783179056324
4,79200,34.2192307692308,91.2042314449503,-5.75099696228397,-66.89902089516
4,81000,34.0076923076923,92.6388634230519,-8.33609185739874,-66.9213229326901
4,82800,32.4807692307692,94.0240217687914,-10.6518989395898,-66.944237220074
4,84600,33.0923076923077,95.5166015900279,-12.7553250495747,-66.9667819393468
5,0,33.2269230769231,97.0568080462254,-14.6895322667307,-66.9901206158843
5,1800,32.7910256410256,98.5850426061818,-16.4912299442071,-67.013810177983
5,3600,32.8884615384615,100.13519738727,-18.1743881739756,-67.0374087618019
5,5400,33.4461538461538,101.732141983443,-19.7321382678652,-67.0611677016667
5,7200,33.8961538461538,103.353093692302,-21.1572094717001,-67.0852715500437
5,9000,34.5153846153846,104.999762646316,-22.4584101126006,-67.1095515125593
5,10800,33.0525641025641,106.496851595785,-23.6603374243008,-67.1340203702636
5,12600,34,108.042754898876,-24.8011667375298,-67.1573779994886
5,14400,34.4538461538462,109.589331577412,-25.8779838263756,-67.1810953212267
5,16200,33.6330769230769,111.026856435953,-26.8487339108625,-67.2048154603431
5,18000,33.4076923076923,112.394114216674,-27.6041276631972,-67.2277245550456
5,19800,32.8230769230769,113.636144461601,-27.9571004736399,-67.2501098267538
5,21600,33.8153846153846,114.838143187663,-27.681404542922,-67.2715633243357
5,23400,33.5846153846154,115.837980463689,-26.5479674982562,-67.2927164472818
5,25200,29.3846153846154,116.255857370938,-24.401736542098,-67.3123664650399
5,27000,27.8461538461538,116.265924217202,-21.2087416487733,-67.3276954643925
5,28800,29.0769230769231,116.04267135208,-17.038432371523,-67.3399927481074
5,30600,29.6923076923077,115.493225878523,-12.0827312530106,-67.3505508643154
5,32400,32.4615384615385,114.775301654379,-6.63491241465595,-67.3586799798143
5,34200,34,113.790246555054,-1.00869281418654,-67.3655485462209
5,36000,37.3846153846154,112.715660799941,4.4929730107041,-67.3704241338216
5,37800,41.1538461538462,111.616733057821,9.64743460097152,-67.3746229423194
5,39600,44,110.461064986295,14.3108369906474,-67.3786281216373
5,41400,48.6923076923077,109.444592988623,18.4100160274969,-67.3821992629358
5,43200,48.7692307692308,108.235450983054,21.9335634533846,-67.3867894437414
5,45000,51.9230769230769,107.140520373989,24.8618692188884,-67.3899377003926
5,46800,52.8461538461538,106.020176430314,27.2037921778419,-67.3939194554903
5,48600,55.3076923076923,105.047203198066,28.9341746214918,-67.3976995480246
5,50400,54.0769230769231,103.966417269794,30.0385146334956,-67.4025594581978
5,52200,53,102.850265920542,30.4916475833977,-67.4066070324482
5,54000,51.0769230769231,101.684588188373,30.3119919339945,-67.4103791838928
5,55800,47.9230769230769,100.421924274215,29.5481939568936,-67.4137707295708
5,57600,44.7692307692308,99.1104277536743,28.2744341071009,-67.4164294412844
5,59400,42.5384615384615,97.8607101238816,26.5796969376286,-67.4187120843009
5,61200,40.6153846153846,96.7192885082257,24.5457037601724,-67.4214388911467
5,63000,39.8461538461538,95.792017530947,22.2254246385986,-67.4249551480082
5,64800,36.9230769230769,94.9114158544248,19.647180620378,-67.4300464563831
5,66600,36.2307692307692,94.2716112280153,16.8094562411767,-67.4354714498965
5,68400,35.5384615384615,93.8724417246617,13.7347471210702,-67.4426702197519
5,70200,35,93.7228724751281,10.4621587391002,-67.451642563375
5,72000,35.6923076923077,93.9107219657337,7.06701550082668,-67.4624559751574
5,73800,40.4038461538462,94.7296112549514,3.65972215623967,-67.4757628632023
5,75600,38.9423076923077,95.6298451894292,0.373209644516029,-67.4937424933056
5,77400,40.0423076923077,96.7930055100777,-2.71848063777995,-67.5123202441
5,79200,39.4038461538462,98.0389564073351,-5.54184696593369,-67.5328432918731
5,81000,38.5153846153846,99.3192404126641,-8.0873526102337,-67.5539766090626
5,82800,38.4384615384615,100.675534038141,-10.3800758549734,-67.575361114384
5,84600,38.0884615384615,102.063513255788,-12.46332092736,-67.5973060735986
6,0,37.8138461538461,103.473900583149,-14.3858388475065,-67.6194830360249
6,1800,36.7423076923077,104.831342098214,-16.1788786862719,-67.6418233167289
6,3600,35.9346153846154,106.151732743976,-17.855626762136,-67.6637680853656
6,5400,35.2923076923077,107.441407078365,-19.4099642373375,-67.6854350164878
6,7200,34.3384615384615,108.667845098665,-20.8359539003405,-67.7068709386834
6,9000,34.1,109.883399740759,-22.1428768095996,-67.7278345120399
6,10800,34.0769230769231,111.098248780618,-23.3517461284703,-67.7487137873535
6,12600,33.7571428571428,112.283240597656,-24.4896262772455,-67.7695842081095
6,14400,33.1615384615385,113.413852622046,-25.5649788131631,-67.7902295432285
6,16200,29.7769230769231,114.264604851856,-26.5367557463075,-67.8104677755948
6,18000,28.3692307692308,114.998433942308,-27.3050724923899,-67.8286262305546
6,19800,28.1153846153846,115.68500619259,-27.6805356428431,-67.8459122896471
6,21600,22.3846153846154,115.843580449856,-27.4338723948683,-67.8628421992312
6,23400,21.4615384615385,115.832615250021,-26.3681488695301,-67.8758499734082
6,25200,21.8461538461538,115.689879962261,-24.3019454438628,-67.8875922033553
6,27000,20.6153846153846,115.213160028969,-21.1746221887458,-67.8983483295757
6,28800,21.8461538461538,114.546667997915,-17.069783644148,-67.9066179235427
6,30600,23.0769230769231,113.642858095057,-12.1780277752424,-67.9134692616341
6,32400,26.7692307692308,112.676324384991,-6.7871876972712,-67.9185488954342
6,34200,27.7692307692308,111.42310947703,-1.20696374554566,-67.92315085089
6,36000,32.4615384615385,110.208454399557,4.25558411864204,-67.9256137143377
6,37800,37.4615384615385,109.080079087908,9.38678054428619,-67.9283486965958
6,39600,39.9230769230769,107.867327253896,14.0422888424969,-67.9317099090641
6,41400,43.0769230769231,106.676145496671,18.1400587144609,-67.9344319054042
6,43200,46.1538461538462,105.544552512243,21.660856553925,-67.9373001697504
6,45000,48.9230769230769,104.489504412761,24.6013376981488,-67.9405967862466
6,46800,50.1538461538462,103.429537181539,26.9529339684862,-67.9444477698735
6,48600,50.7692307692308,102.364970762362,28.6899873609857,-67.9482491971102
6,50400,48.1538461538462,101.090374378177,29.7870336121096,-67.9520034201638
6,52200,48.7692307692308,99.9315857491976,30.2212703381087,-67.9541866836406
6,54000,49.1538461538462,98.911080448286,30.0268254856817,-67.9572149423532
6,55800,47,97.8619435650907,29.2579739248623,-67.961255383986
6,57600,45.1538461538462,96.850917895814,27.9849822329919,-67.9650705287638
6,59400,42.8461538461538,95.8711753025619,26.2985713246459,-67.9691553067991
6,61200,41.2307692307692,95.0020238911647,24.2749781980474,-67.9734592295941
6,63000,40,94.2876456539743,21.9700006518794,-67.9785706761798
6,64800,38.8461538461538,93.7420949549458,19.4113754355186,-67.9848178147276
6,66600,36.3076923076923,93.2613254418378,16.6104087024249,-67.9923055318402
6,68400,33.0769230769231,92.8036820123967,13.5772272387769,-68.0002627872295
6,70200,35.1692307692308,92.8056164320976,10.3495768327762,-68.0083808815474
6,72000,36.0807692307692,93.1448297934085,7.02462354440104,-68.0198971909305
6,73800,34.5807692307692,93.6032172911651,3.69911188970718,-68.033906497149
6,75600,36.6923076923077,94.4504450133083,0.471959628588528,-68.0487924557211
6,77400,34.7,95.3134376477037,-2.54828020320701,-68.0665557459216
6,79200,34.1807692307692,96.2883464888205,-5.32156461082143,-68.0844307784812
6,81000,34.2307692307692,97.3904368866919,-7.82888808668396,-68.1031307967894
6,82800,33.65,98.5402256417235,-10.0925934044393,-68.1227694901953
6,84600,32.9615384615385,99.7098587743381,-12.1606802842437,-68.1427578355783
7,0,31.1923076923077,100.799957078884,-14.0781323618803,-68.1628894278232
7,1800,31.9076923076923,102.004715061753,-15.8767824168306,-68.1824272241781
7,3600,34.1423076923077,103.425945428319,-17.5517561058394,-68.2028112853989
7,5400,33.6115384615385,104.8160160232,-19.0894929869542,-68.2247972572282
7,7200,33.5384615384615,106.203475449349,-20.4980159440442,-68.2465492803988
7,9000,33.3961538461538,107.573573294859,-21.7874848746521,-68.2682789755388
7,10800,34.7653846153846,109.04056722437,-22.9865986421145,-68.2898769212233
7,12600,35.3115384615385,110.526250787465,-24.1204127470739,-68.3121905227389
7,14400,34.4807692307692,111.915588742398,-25.2015013788882,-68.3346401009216
7,16200,35.1346153846154,113.327057672729,-26.1938721777062,-68.3563724828619
7,18000,36.0115384615385,114.760164860074,-26.9789329221782,-68.3782660388808
7,19800,35.2192307692308,116.049674962207,-27.3745235361042,-68.4003172034043
7,21600,35.6269230769231,117.25412329761,-27.1644980717242,-68.4213004680427
7,23400,36.3538461538462,118.339687970583,-26.1250236290247,-68.4416494064701
7,25200,34,118.992334237997,-24.0948726360483,-68.461112796864
7,27000,33.0769230769231,119.277842844003,-21.0323765855466,-68.477360862405
7,28800,33.0769230769231,119.221783726872,-17.0043003479028,-68.4908797178629
7,30600,35.2307692307692,118.960447618295,-12.1991432307457,-68.5018574969126
7,32400,38,118.51849783138,-6.88534759435758,-68.5113036858531
7,34200,40.8461538461538,117.900369232265,-1.37119614917178,-68.5194003659814
7,36000,42.1538461538462,117.004886395355,4.05307334910017,-68.5261796812492
7,37800,46.2307692307692,116.099741215994,9.15183124276058,-68.5308904539877
7,39600,51.2307692307692,115.295826929771,13.7871866075447,-68.5355170759002
7,41400,53.6923076923077,114.426141133701,17.8860153123375,-68.5408820315162
7,43200,56.4615384615385,113.566089745621,21.4085073498449,-68.5457470381521
7,45000,58.1538461538462,112.675769640362,24.3468495972648,-68.5506711283647
7,46800,59.5384615384615,111.780662383504,26.6867387594173,-68.5553583692021
7,48600,59.7692307692308,110.838547774406,28.4090396960969,-68.559997638125
7,50400,61.3076923076923,110.007957004398,29.489897521409,-68.564275755985
7,52200,61.3846153846154,109.214949490716,29.9293607008623,-68.5693683960054
7,54000,62.0769230769231,108.555174121027,29.7427483594915,-68.5747275830341
7,55800,60.4615384615385,107.880132809163,28.9856605279956,-68.5810629261289
7,57600,58.1538461538462,107.175941414026,27.7261964984526,-68.5872735268399
7,59400,57.2307692307692,106.588127591725,26.0481926943969,-68.5932563385704
7,61200,55.3846153846154,106.060808868464,24.0351018040309,-68.6000906576908
7,63000,53.4615384615385,105.605658866385,21.7380686129153,-68.6073624708659
7,64800,52.4615384615385,105.310464388787,19.1873019169424,-68.6151586146678
7,66600,52.1538461538462,105.236118229205,16.4034713134616,-68.6241305261727
7,68400,53.0769230769231,105.479618712733,13.4100579405901,-68.6347305264872
7,70200,52.4615384615385,105.906690041742,10.2531103568034,-68.6476789937652
7,72000,52.0769230769231,106.529189708947,6.99543857963442,-68.6619812855084
7,73800,56.5230769230769,107.715923114175,3.73158355402722,-68.6777261120208
7,75600,57.1423076923077,109.10921841377,0.583554645105199,-68.6976498121341
7,77400,56.2923076923077,110.561289606459,-2.37823044071676,-68.7191017759612
7,79200,54.3923076923077,111.965598985592,-5.10713347209695,-68.7409866891933
7,81000,53.65,113.39865803002,-7.59415808052986,-68.762514573891
7,82800,53.7269230769231,114.905247684159,-9.85424778438981,-68.7842527354729
7,84600,53.9666666666667,116.477198993465,-11.9216643983133,-68.8065334428989
8,0,53.4346153846154,118.03568630033,-13.8334029424951,-68.8292964071475
8,1800,53.0115384615385,119.580225183542,-15.6167067935833,-68.8519572252888
8,3600,55.2807692307692,121.316045668384,-17.277543127173,-68.8745122454597
8,5400,54.9961538461539,123.014270496364,-18.8007081680433,-68.8984836536784
8,7200,54.1903846153846,124.626369716507,-20.1967583767894,-68.9221745960321
8,9000,53.9692307692308,126.196775128873,-21.4820692043173,-68.9452249536369
8,10800,53.4115384615385,127.695272785004,-22.6821664858824,-68.9679639288079
8,12600,53,129.134753595821,-23.8270241449411,-68.9901672405353
8,14400,52.6846153846154,130.523474788125,-24.9211033804143,-69.0119302029181
8,16200,51.6423076923077,131.800065416936,-25.9191140357991,-69.0333138143211
8,18000,52.2653846153846,133.08937036642,-26.712142085133,-69.0538626563821
8,19800,51.1,134.217421765315,-27.1161380786801,-69.0745022694738
8,21600,48.85,135.063268197013,-26.9220133085974,-69.0939423368114
8,23400,48.7230769230769,135.753809753894,-25.9222752356681,-69.11128505716
8,25200,49.0269230769231,136.25837861689,-23.9515368730088,-69.1274705094629
8,27000,49.1615384615385,136.496465044383,-20.9518883536927,-69.142270575536
8,28800,42,135.83325001964,-16.9920280135201,-69.1550873190224
8,30600,42.3846153846154,134.880083244402,-12.2878119734267,-69.1612110073446
8,32400,43.0769230769231,133.643817382827,-7.07438371710519,-69.1651724456114
8,34200,46.3076923076923,132.331613685531,-1.64950285342781,-69.1670212579709
8,36000,48,130.8320684288,3.71476136066138,-69.1682928404301
8,37800,50.6153846153846,129.256708513638,8.78400521318751,-69.1681605660015
8,39600,52.9230769230769,127.622511356187,13.4070618401198,-69.167450882452
8,41400,54.2307692307692,125.897040515687,17.4968529044764,-69.1662894013145
8,43200,55.3076923076923,124.114772456549,21.0124245215151,-69.1644352886555
8,45000,57.5384615384615,122.418557470717,23.9398306543519,-69.1621438871833
8,46800,59.8461538461538,120.854814727979,26.2743483951128,-69.1604745208432
8,48600,60.4615384615385,119.326953765999,28.0010499997274,-69.1597718505833
8,50400,61.3846153846154,117.906776364098,29.0958856413323,-69.1593199886331
8,52200,60.3846153846154,116.483567207365,29.5545620940546,-69.1596516572576
8,54000,60.8461538461538,115.223324927941,29.3879807738185,-69.1599460978063
8,55800,59.0384615384615,113.978212678204,28.6515441613436,-69.1614345545633
8,57600,54.7692307692308,112.591634026381,27.4099617401405,-69.1630211576954
8,59400,51.0384615384615,111.151690943961,25.7381101959582,-69.1635444515624
8,61200,47.6923076923077,109.720765360561,23.7184891647393,-69.1636573251878
8,63000,45.5384615384615,108.415394261875,21.415102419825,-69.1638222607754
8,64800,42.7692307692308,107.195738084726,18.8732414769259,-69.1649036821801
8,66600,44.3076923076923,106.414378945795,16.1152509828813,-69.1666066095125
8,68400,42.4615384615385,105.781740585907,13.1831199300023,-69.1715465955521
